name,ra,dec,redshift,note
WISEA J003025.10+433355.3,7.6045917,43.5654456,0.4,
WISEA J003029.13+525349.6,7.6213842,52.8970891,0.4,
WISEA J004504.38-075957.3,11.268257,-7.999275,0.4,
J010226.54-220115.5      ,15.6106013,-22.0209941,0.4,
WISEA J010228.56+494305.3,15.6190202,49.7183773,0.4,
WISEA J010216.22+452315.3,15.5676065,45.3876323,0.4,
J010218.51+315443.1      ,15.577161,31.9119859,0.4,
J003038.63+082655.2      ,7.660996,8.4486862,0.4,
WISEA J003038.99-184808.6,7.6624957,-18.8024051,0.4,
WISEA J000217.70+075001.3,0.5737808,7.8337032,0.4,
J011248.41+554530.3      ,18.2017381,55.7584332,0.4,
WISEA J011249.10+420906.0,18.2045842,42.1516666,0.4,
WISEA J001304.17+083917.2,3.2674439,8.654804,0.4,
WISEA J001304.35-025310.7,3.268015,-2.8863126,0.4,
SDSS J010230.32-080432.0 ,15.6263542,-8.0755625,0.4,
WISEA J011250.03+401922.6,18.2086636,40.322785,0.4,
WISEA J003040.15+275853.9,7.6672973,27.9816337,0.4,
WISEA J004452.56-085649.6,11.2189334,-8.9470764,0.4,
WISEA J004454.10-060608.6,11.2254143,-6.1023891,0.4,
WISEA J004457.29+474016.3,11.2387267,47.6712009,0.4,
WISEA J003047.18+231151.9,7.6965973,23.1977528,0.4,
J010237.34+042100.2      ,15.6555855,4.3500795,0.4,
WISEA J000650.20+014544.2,1.7093125,1.7623778,0.4,
WISEA J000651.66+284301.8,1.7152728,28.7172127,0.4,
WISEA J000651.81+222002.4,1.7159118,22.3340238,0.4,
WISEA J010801.93-093021.8,17.008065,-9.506066,0.4,
SDSS J010803.14+141152.2 ,17.0130786,14.1978789,0.4,
J010803.55-093123.7      ,17.0147941,-9.5232614,0.4,
WISEA J004449.07-124400.5,11.2044212,-12.7334952,0.4,
WISEA J003051.37+204637.5,7.7140717,20.7770935,0.4,
WISEA J003055.20+471107.4,7.73004,47.1853661,0.4,
WISEA J004442.11+465204.5,11.1754951,46.8679365,0.4,
WISEA J004444.10+224306.7,11.1837531,22.7185471,0.4,
WISEA J003551.36+261417.3,8.9640878,26.2381388,0.4,
J003552.59+431010.2      ,8.96916,43.1695118,0.4,
WISEA J003556.56-060754.1,8.9858239,-6.1319197,0.4,
WISEA J003600.49+374311.4,9.0020418,37.7198506,0.4,
WISEA J000945.58+140106.4,2.4399686,14.0184234,0.4,
WISEA J000948.71+245214.8,2.4530158,24.8707855,0.4,
WISEA J010523.95-272141.6,16.3498104,-27.3615631,0.4,
WISEA J010529.11+453625.7,16.3712177,45.6071587,0.4,
WISEA J010516.23+484414.1,16.3176605,48.7372834,0.4,
WISEA J010516.87+314609.8,16.3203287,31.7694242,0.4,
WISEA J004002.04+264724.5,10.0083992,26.7900185,0.4,
WISEA J004007.71+090207.3,10.032181,9.035344,0.4,
J004445.31-244845.6      ,11.1888276,-24.8126915,0.4,
WISEA J010243.19+172828.4,15.6799935,17.4745823,0.4,
WISEA J001253.34-123314.4,3.2222865,-12.5540439,0.4,
3HSPJ001253.9-162656     ,3.22442,-16.44889,0.4,
WISEA J001257.10+303728.0,3.2379458,30.6245367,0.4,
J001300.28+053914.7      ,3.2511822,5.654089,0.4,
SDSS J010234.43+154052.4 ,15.6434641,15.6812496,0.4,
WISEA J010234.57-230556.5,15.6440453,-23.0990313,0.4,
WISEA J003058.79+062458.0,7.744954,6.4161079,0.4,
WISEA J003101.07-265353.9,7.754461,-26.8983119,0.4,
WISEA J003101.71-172405.1,7.757267,-17.4014988,0.4,
WISEA J011253.95+231944.0,18.2248325,23.3289089,0.4,
WISEA J011254.62+190054.6,18.2276135,19.0151887,0.4,
WISEA J011257.67+442916.6,18.2403781,44.4879605,0.4,
WISEA J001244.15+174502.8,3.1839977,17.7508123,0.4,
WISEA J001245.07+354746.2,3.1877997,35.7962074,0.4,
WISEA J001250.10-262215.1,3.2087154,-26.3709293,0.4,
WISEA J001252.57-153444.0,3.219034,-15.5788719,0.4,
WISEA J010246.32+142551.3,15.6929799,14.4309732,0.4,
WISEA J010249.04+195141.2,15.7043617,19.8614647,0.4,
J010240.33-212032.9      ,15.6680454,-21.3424981,0.4,
WISEA J003102.14-214910.6,7.7589406,-21.8196128,0.4,
WISEA J004436.23+485418.4,11.1509693,48.9051527,0.4,
WISEA J004439.57+284003.0,11.1648973,28.6675103,0.4,
WISEA J003106.62+095326.6,7.7776208,9.8907378,0.4,
WISEA J003107.55-122639.6,7.7815158,-12.4443198,0.4,
WISEA J003107.59-200435.4,7.7816503,-20.0765381,0.4,
WISEA J003108.28-114506.7,7.7844921,-11.751861,0.4,
WISEA J003109.04+402334.6,7.787652,40.3929939,0.4,
WISEA J010255.06+011958.5,15.7294782,1.3329339,0.4,
WISEA J010256.18+072419.7,15.7340902,7.4054839,0.4,
WISEA J000655.45-080059.4,1.7309685,-8.0164845,0.4,
J000655.44+105327.1      ,1.7310129,10.8908762,0.4,
WISEA J010752.31-170313.3,16.9679779,-17.0537462,0.4,
WISEA J010757.25-142719.1,16.9885596,-14.4553272,0.4,
J010758.21+322458.7      ,16.9925529,32.416322,0.4,
WISEA J003113.38+342103.8,7.8057767,34.3510783,0.4,
WISEA J004431.30-214637.9,11.1304217,-21.7772009,0.4,
WISEA J004433.65+224540.5,11.1402836,22.7612228,0.4,
WISEA J003116.69-252003.8,7.8195911,-25.3344147,0.4,
WISEA J003117.42+511843.1,7.822712,51.312019,0.4,
WISEA J003120.37-262250.9,7.8348822,-26.3808172,0.4,
J004422.58+414506.7      ,11.094084,41.7518783,0.4,
J004417.26-052543.8      ,11.0719267,-5.4288503,0.4,
SDSS J003125.08+392836.7 ,7.854532,39.4768658,0.4,
WISEA J003126.74+195040.9,7.8614562,19.8447388,0.4,
J010304.41-243457.3      ,15.7683896,-24.5826017,0.4,
WISEA J001235.88-153933.7,3.1494867,-15.6594297,0.4,
WISEA J001239.28+384029.5,3.163632,38.6748771,0.4,
WISEA J001239.72+081634.6,3.1655674,8.2762138,0.4,
WISEA J000201.52-213740.3,0.5063554,-21.6278723,0.4,
WISEA J000201.58+553013.9,0.5064894,55.5039225,0.4,
WISEA J003127.72-112048.6,7.8655268,-11.3469268,0.4,
WISEA J004409.58+505156.2,11.039923,50.8656386,0.4,
WISEA J004411.66+482235.8,11.0486937,48.37657,0.4,
WISEA J004402.30+031209.0,11.0095878,3.20248,0.4,
WISEA J004402.65+131223.8,11.0110863,13.2066113,0.4,
WISEA J010307.44-253244.6,15.7810138,-25.5457224,0.4,
WISEA J010309.45+324355.9,15.7894402,32.7322121,0.4,
WISEA J010310.19+123322.9,15.7925005,12.5562716,0.4,
WISEA J010312.78+015751.7,15.8033876,1.9641272,0.4,
WISEA J001229.18+292301.0,3.1215905,29.3835853,0.4,
SDSS J001229.20+323914.5 ,3.1216807,32.6540337,0.4,
WISEA J004405.62+304249.2,11.0233736,30.713707,0.4,
WISEA J003139.96+042145.0,7.9165393,4.3625097,0.4,
WISEA J000158.07-205019.2,0.4919823,-20.8386781,0.4,
WISEA J011304.93+064546.8,18.2706012,6.7630364,0.4,
J011306.33+295405.3      ,18.2764047,29.9014793,0.4,
WISEA J004018.79+415514.4,10.0782714,41.9206917,0.4,
WISEA J004020.65+351326.9,10.0860815,35.2241589,0.4,
WISEA J004021.37-030157.3,10.0890425,-3.0325958,0.4,
WISEA J003546.60+404737.0,8.9442032,40.7936371,0.4,
WISEA J010518.22+220908.0,16.3259621,22.1522179,0.4,
J010518.31-224801.2      ,16.3263011,-22.8003495,0.4,
WISEA J000953.84+385454.1,2.4743548,38.9150324,0.4,
WISEA J000955.53+214448.0,2.4814229,21.7466913,0.4,
J004014.00+012616.1      ,10.0583625,1.4378129,0.4,
WISEA J004014.38+805324.1,10.0607397,80.8900479,0.4,
J004015.13+241828.7      ,10.063054,24.3079723,0.4,
WISEA J000050.87+801024.1,0.2119971,80.1731742,0.4,
WISEA J011428.08+462603.7,18.6171112,46.4343872,0.4,
WISEA J004008.79-144431.6,10.0366772,-14.7421905,0.4,
J003145.43-142316.9      ,7.9393018,-14.3880396,0.4,
WISEA J001220.79+390656.3,3.0866849,39.1156189,0.4,
WISEA J001221.52+054936.2,3.0897073,5.8267338,0.4,
WISEA J001222.45-113610.8,3.0935438,-11.6030064,0.4,
WISEA J001228.48+240710.8,3.1186642,24.119685,0.4,
WISEA J001228.80-083657.2,3.120029,-8.6159079,0.4,
SDSS J004355.07+375338.0 ,10.9794941,37.8938942,0.4,
WISEA J004358.11-083953.3,10.9921435,-8.6648169,0.4,
WISEA J004359.76+264436.0,10.9990254,26.7433405,0.4,
WISEA J003156.27+320806.4,7.9844903,32.1351114,0.4,
WISEA J003158.25+382742.1,7.9927395,38.4616846,0.4,
WISEA J004352.90+422058.1,10.9704199,42.3494415,0.4,
WISEA J003203.27-201732.6,8.0136422,-20.2924023,0.4,
WISEA J003204.03+850356.9,8.0168067,85.0658132,0.4,
WISEA J003207.56-115039.3,8.0315022,-11.8442472,0.4,
WISEA J003209.58-163627.9,8.039931,-16.6077478,0.4,
WISEA J004339.31+151346.6,10.913839,15.2293966,0.4,
WISEA J003214.86-120639.5,8.0619483,-12.1110301,0.4,
J003216.75-224134.8      ,8.0698322,-22.6930017,0.4,
WISEA J003217.10+455312.5,8.0712508,45.8868278,0.4,
WISEA J001210.59+100726.4,3.0441235,10.1240257,0.4,
WISEA J001211.95-231618.4,3.0498179,-23.2717755,0.4,
WISEA J000707.97-083015.4,1.7832461,-8.5043028,0.4,
WISEA J003223.76-193458.8,8.0990963,-19.5826721,0.4,
WISEA J003224.58+311402.5,8.1024907,31.23404,0.4,
J000146.57-014908.7      ,0.4440646,-1.8190998,0.4,
WISEA J011312.95+301409.1,18.3039735,30.2359147,0.4,
WISEA J011315.41-121451.7,18.314212,-12.2477101,0.4,
WISEA J011317.98-273755.0,18.3249307,-27.6319657,0.4,
SDSS J001155.97-020703.4 ,2.9832148,-2.1176263,0.4,
WISEA J001157.27+421719.5,2.9885541,42.2887267,0.4,
WISEA J001201.13-265055.5,3.0047439,-26.8487696,0.4,
WISEA J001201.32+324322.9,3.0055508,32.723096,0.4,
WISEA J010322.49-242322.3,15.843775,-24.3895796,0.4,
SDSS J010323.91+002147.2 ,15.8496389,0.3631209,0.4,
WISEA J003225.29-141532.1,8.1053875,-14.2589158,0.4,
WISEA J003225.43-060637.1,8.1060352,-6.1103096,0.4,
WISEA J004329.53+402228.9,10.873023,40.3747368,0.4,
WISEA J004329.95+532052.7,10.8748494,53.3479821,0.4,
WISEA J003235.20-110057.7,8.1466175,-11.0159783,0.4,
WISEA J003236.47+450522.8,8.1519277,45.0896811,0.4,
WISEA J004323.80+190734.2,10.8491288,19.1261197,0.4,
WISEA J004323.99-014809.5,10.8500195,-1.8026519,0.4,
WISEA J003241.61+875043.5,8.1731276,87.8454424,0.4,
WISEA J004320.91+414040.0,10.8372748,41.6776563,0.4,
WISEA J003244.46-221000.5,8.1852836,-22.1668237,0.4,
WISEA J001142.87+343945.3,2.9286507,34.6625897,0.4,
WISEA J010334.18+172650.0,15.8924435,17.4470239,0.4,
WISEA J010334.67+145749.5,15.8944115,14.9638042,0.4,
WISEA J001144.92+175818.5,2.9371662,17.9718005,0.4,
WISEA J003251.19+223428.4,8.2133285,22.5745629,0.4,
WISEA J004313.37-002012.6,10.8057375,-0.3368442,0.4,
WISEA J004314.04+475650.2,10.8084601,47.9472253,0.4,
WISEA J003303.72+201246.2,8.2656253,20.2128011,0.4,
WISEA J003306.05+121436.5,8.2752406,12.2434739,0.4,
WISEA J003306.71+423009.2,8.2778019,42.5025916,0.4,
WISEA J000139.69-202334.6,0.4151805,-20.3929248,0.4,
WISEA J011322.47+182555.3,18.3436449,18.4320481,0.4,
WISEA J011327.85+485038.6,18.3660438,48.8440663,0.4,
WISEA J003307.09+061008.3,8.2796371,6.1689832,0.4,
LAMOSTJ010336.18+432334.5,15.9007381,43.3929276,0.4,
WISEA J003311.72+321021.8,8.2988005,32.1727524,0.4,
SDSS J003314.02+392250.9 ,8.3084536,39.3808289,0.4,
WISEA J003314.20-071533.4,8.3091757,-7.259275,0.4,
WISEA J004307.13-182033.1,10.7797328,-18.3425368,0.4,
WISEA J003315.08+195740.1,8.3128968,19.9611322,0.4,
WISEA J004256.77-003900.2,10.7365607,-0.6500693,0.4,
SDSS J004257.78-104621.2 ,10.7407808,-10.7725596,0.4,
WISEA J004301.29+224954.0,10.7553968,22.8316718,0.4,
WISEA J004302.75+200355.7,10.7615099,20.065485,0.4,
J003325.27-265514.8      ,8.3553198,-26.9208014,0.4,
WISEA J004249.52-230054.2,10.706371,-23.0150823,0.4,
SDSS J010345.00+201423.9 ,15.9375267,20.239996,0.4,
WISEA J000718.87+174534.6,1.828642,17.7596041,0.4,
J010741.55+320915.0      ,16.9231592,32.1541754,0.4,
WISEA J010743.87+271948.6,16.9328036,27.3301979,0.4,
WISEA J010743.90+273345.7,16.9329536,27.5626972,0.4,
WISEA J004255.66+240417.5,10.7319555,24.0715345,0.4,
WISEA J003326.69-012040.6,8.3612111,-1.3446214,0.4,
WISEA J003326.97+271424.5,8.3623695,27.2402573,0.4,
J003330.28+373736.8      ,8.3761984,37.6268923,0.4,
SDSS J004243.74-094915.3 ,10.6822568,-9.8209208,0.4,
SDSS J004245.41-093526.0 ,10.6892368,-9.5905736,0.4,
WISEA J000131.55-091014.4,0.3815082,-9.1706131,0.4,
J000131.78+312324.2      ,0.382427,31.3900817,0.4,
WISEA J000132.63-165127.0,0.3859808,-16.8575088,0.4,
WISEA J000132.71+354336.6,0.3862985,35.7268349,0.4,
WISEA J011330.53+325148.0,18.377232,32.8633929,0.4,
WISEA J011334.07+180742.9,18.3919797,18.1285892,0.4,
WISEA J001120.29-154401.0,2.8346179,-15.7336857,0.4,
WISEA J001120.75-240704.0,2.8365164,-24.1177762,0.4,
WISEA J001129.90+062024.2,2.8746593,6.3400821,0.4,
J003341.41+423641.3      ,8.4225662,42.611473,0.4,
WISEA J004241.32+023647.1,10.6722266,2.6130964,0.4,
WISEA J004243.51+223741.2,10.6812577,22.6280445,0.4,
WISEA J003344.97+193159.8,8.4374609,19.5333118,0.4,
WISEA J003345.26+353840.6,8.4386015,35.6446097,0.4,
WISEA J003345.56+055228.9,8.4398634,5.8747124,0.4,
SDSS J001109.23-061705.3 ,2.7884822,-6.2848239,0.4,
WISEA J001110.06+292022.3,2.7919588,29.3395023,0.4,
WISEA J001110.28-114438.6,2.7928177,-11.7440368,0.4,
WISEA J001111.11-123643.6,2.7962955,-12.6120625,0.4,
WISEA J010358.49+310239.0,15.9937611,31.0442261,0.4,
WISEA J010359.15+404546.2,15.9964869,40.7629181,0.4,
WISEA J001113.21-102629.3,2.8050805,-10.4414968,0.4,
WISEA J001114.19+441454.9,2.8091281,44.2485883,0.4,
WISEA J003346.46-050655.9,8.4436249,-5.1155571,0.4,
WISEA J003350.85-122430.8,8.4619056,-12.4085594,0.4,
WISEA J004224.81-220436.4,10.6034354,-22.076807,0.4,
WISEA J004230.53+120756.8,10.6272352,12.1324583,0.4,
WISEA J003357.72-235948.0,8.4905193,-23.9966929,0.4,
WISEA J004217.12-061031.4,10.5713538,-6.1754027,0.4,
J004217.76-194553.6      ,10.5740028,-19.7649025,0.4,
WISEA J004218.57+192928.6,10.5774243,19.4912376,0.4,
WISEA J010403.62+200029.5,16.0150868,20.0082102,0.4,
WISEA J010734.90+813205.7,16.8962215,81.5350181,0.4,
WISEA J010738.62+280002.8,16.9109468,28.0007988,0.4,
WISEA J000730.86+132933.8,1.8786245,13.4927478,0.4,
WISEA J003400.10-014246.4,8.5003968,-1.7128953,0.4,
WISEA J003401.67-234933.4,8.5069766,-23.8259651,0.4,
SDSS J000121.66+252655.4 ,0.340323,25.4487465,0.4,
WISEA J000125.42+480733.2,0.3559785,48.1259103,0.4,
WISEA J000128.12-240413.4,0.3672683,-24.0704765,0.4,
WISEA J000129.69+415354.4,0.373825,41.8984763,0.4,
WISEA J011343.80+344741.8,18.43256,34.7949638,0.4,
J001101.85-111936.4      ,2.7577236,-11.3267853,0.4,
WISEA J001106.89+370958.4,2.7787235,37.1662254,0.4,
WISEA J001107.93+195753.0,2.7830497,19.9647268,0.4,
WISEA J001107.94-224122.9,2.7831172,-22.6897598,0.4,
J001108.45+142006.5      ,2.7852435,14.3351391,0.4,
J010400.47-221417.3      ,16.0019782,-22.2381417,0.4,
WISEA J010403.56+232735.8,16.0148621,23.4598866,0.4,
SDSS J003402.40+390037.3 ,8.5099753,39.0103967,0.4,
WISEA J003405.44+362522.0,8.5227178,36.4227728,0.4,
WISEA J004212.87+382722.4,10.5536357,38.4562369,0.4,
WISEA J004213.42+380303.5,10.5559214,38.0509795,0.4,
WISEA J004159.58+144916.1,10.4982758,14.8211107,0.4,
J004204.94-115458.0      ,10.5205973,-11.9161275,0.4,
WISEA J003409.23+490901.1,8.5384619,49.1503247,0.4,
SDSS J004154.29+041558.1 ,10.4762106,4.2661662,0.4,
WISEA J010417.77-212627.6,16.0740634,-21.4409857,0.4,
WISEA J001054.60+302929.3,2.7275565,30.4915161,0.4,
WISEA J001054.66-193211.7,2.7277772,-19.5366076,0.4,
WISEA J010405.63+490955.7,16.0234848,49.1654884,0.4,
J010414.64+283346.8      ,16.0610299,28.5630095,0.4,
WISEA J004155.86+384353.2,10.4828415,38.7314453,0.4,
J004156.96-090804.8      ,10.4873436,-9.1346725,0.4,
WISEA J003423.01+450150.1,8.5958817,45.0306069,0.4,
J004148.91-091243.5      ,10.4538095,-9.2120908,0.4,
WISEA J004149.02-224730.4,10.4542809,-22.79178,0.4,
J004150.15+420220.7      ,10.4589859,42.0390911,0.4,
WISEA J000056.73+361319.2,0.2363969,36.2219746,0.4,
WISEA J011423.42+243650.5,18.5976681,24.6140491,0.4,
WISEA J000102.48+391640.4,0.2603622,39.2778992,0.4,
WISEA J000104.55+385532.5,0.2690871,38.925839,0.4,
3HSPJ000957.2+134058     ,2.4884088,13.6830984,0.4,
WISEA J000758.17+251320.0,1.9923785,25.222248,0.4,
WISEA J010711.78-121123.3,16.7991005,-12.1898414,0.4,
WISEA J010715.16-225112.1,16.8131994,-22.853406,0.4,
SDSS J010716.15-100551.9 ,16.8173294,-10.0977612,0.4,
WISEA J003540.20-042928.8,8.9176088,-4.4914992,0.4,
J003541.15+453747.5      ,8.9214625,45.6298702,0.4,
J003543.59+085930.8      ,8.9316601,8.9918949,0.4,
WISEA J003424.20-271500.8,8.6008465,-27.2502307,0.4,
J003425.22-025039.9      ,8.6051108,-2.8444231,0.4,
WISEA J003426.17-002810.1,8.6090832,-0.4695373,0.4,
J003427.46+212448.0      ,8.6144318,21.413357,0.4,
3HSPJ004141.2-160747     ,10.4216789,-16.1297714,0.4,
J004144.40+460130.6      ,10.4350157,46.0251674,0.4,
WISEA J004146.76+220525.4,10.4448566,22.0904127,0.4,
WISEA J004147.70+534447.5,10.4488456,53.7465393,0.4,
WISEA J010420.93+225757.0,16.0872085,22.9658147,0.4,
WISEA J010427.02+103903.8,16.1126299,10.6510818,0.4,
WISEA J010416.16+493031.1,16.0674073,49.5086575,0.4,
WISEA J010417.45+024825.9,16.0727403,2.8071981,0.4,
WISEA J004148.25+103211.7,10.4510723,10.5366068,0.4,
WISEA J000116.59+483507.9,0.3191392,48.5854679,0.4,
WISEA J000117.07-274009.6,0.3211479,-27.6693474,0.4,
WISEA J000120.05-243405.4,0.333539,-24.5681739,0.4,
SDSS J011347.43+131112.8 ,18.4476402,13.1869192,0.4,
WISEA J000735.58+021036.9,1.8982731,2.1769346,0.4,
WISEA J000736.66+824952.6,1.9027471,82.8312985,0.4,
WISEA J010729.59+294001.6,16.8733114,29.6671147,0.4,
WISEA J010731.14+371137.8,16.8797179,37.1938645,0.4,
WISEA J000739.40+391640.6,1.9141758,39.2779554,0.4,
WISEA J000740.42+110353.7,1.9184727,11.0649204,0.4,
WISEA J003432.18+174526.3,8.6340608,17.7572992,0.4,
WISEA J003434.59+064304.7,8.6441566,6.717994,0.4,
WISEA J004136.69+303829.0,10.4029103,30.6414088,0.4,
WISEA J004139.02+463345.5,10.4126415,46.5626496,0.4,
WISEA J003438.64-202345.0,8.6610742,-20.3958502,0.4,
WISEA J003439.03+520229.8,8.6626792,52.0416693,0.4,
WISEA J001030.98+413519.7,2.6291026,41.5887553,0.4,
WISEA J010436.74+415135.8,16.1531151,41.8599572,0.4,
SDSS J001037.56+290431.4 ,2.6565204,29.0754147,0.4,
WISEA J010428.63+691636.4,16.1193115,69.2767833,0.4,
SDSS J004124.16+395831.7 ,10.3506718,39.9754829,0.4,
J003445.23-213554.5      ,8.6884948,-21.5984945,0.4,
WISEA J003449.57+032603.1,8.7065704,3.4342224,0.4,
WISEA J003449.89-173316.1,8.7078405,-17.5544876,0.4,
WISEA J003453.08-123054.9,8.7210742,-12.5152884,0.4,
WISEA J004117.78+382510.0,10.3240878,38.4194742,0.4,
SDSS J004118.87-091659.4 ,10.3286333,-9.2831736,0.4,
WISEA J011412.40+291509.0,18.5516529,29.2524738,0.4,
WISEA J011353.47-142300.7,18.4728159,-14.3834929,0.4,
WISEA J011354.16+130710.8,18.4756517,13.1196895,0.4,
WISEA J011354.50+544835.8,18.4771047,54.8099641,0.4,
WISEA J011355.47-055215.5,18.4811453,-5.8710066,0.4,
J001019.35+181546.1      ,2.5806508,18.2628222,0.4,
WISEA J001026.75+223401.9,2.611515,22.5672287,0.4,
WISEA J010442.45+332552.0,16.1768665,33.4311028,0.4,
WISEA J001029.88+095656.5,2.6245227,9.9490284,0.4,
J001030.96+003847.2      ,2.6290059,0.6464721,0.4,
WISEA J003458.50-223350.8,8.7437719,-22.5641357,0.4,
WISEA J003500.08-050855.5,8.7503591,-5.1487602,0.4,
WISEA J004105.25+284406.3,10.2719005,28.7350906,0.4,
J004108.00-061104.2      ,10.2833625,-6.1845044,0.4,
SDSS J004108.54-021937.7 ,10.285602,-2.327166,0.4,
WISEA J004108.86+150235.6,10.2869167,15.0432465,0.4,
WISEA J004109.27-051411.6,10.2886575,-5.2365741,0.4,
WISEA J010718.22+080944.7,16.8259511,8.1624284,0.4,
WISEA J010719.47-132955.6,16.8311418,-13.4987828,0.4,
WISEA J000745.18-152923.2,1.9381709,-15.489718,0.4,
WISEA J000747.81+243915.1,1.9492571,24.6541882,0.4,
WISEA J003509.08-212619.0,8.7878525,-21.4386379,0.4,
WISEA J003512.13-072539.7,8.8005656,-7.4277178,0.4,
WISEA J000113.61+075246.9,0.306714,7.8797079,0.4,
WISEA J011401.59+272543.8,18.5066596,27.4288397,0.4,
J003514.79+390732.3      ,8.8116486,39.1256416,0.4,
WISEA J004053.00-262309.4,10.2208494,-26.3860303,0.4,
WISEA J003515.08-034804.9,8.8128617,-3.8013891,0.4,
J003515.59+142137.0      ,8.8149758,14.3602831,0.4,
J010453.39-262220.3      ,16.2224989,-26.3723271,0.4,
WISEA J010454.51+335248.7,16.2271729,33.8802719,0.4,
WISEA J001011.64-153551.7,2.5485123,-15.5977134,0.4,
WISEA J001018.74-171239.9,2.5781158,-17.2110951,0.4,
WISEA J003523.59+811437.1,8.8483773,81.2436498,0.4,
WISEA J004045.68-081226.5,10.1903291,-8.2073793,0.4,
WISEA J004049.27+411055.0,10.2053164,41.1819719,0.4,
WISEA J000105.03+821102.4,0.2724433,82.1838902,0.4,
WISEA J000105.65+105702.2,0.2735161,10.9505659,0.4,
WISEA J000106.78+163921.7,0.2782531,16.6559833,0.4,
WISEA J011414.32+530135.0,18.5598381,53.0264927,0.4,
WISEA J010459.72+451804.1,16.248834,45.3011678,0.4,
WISEA J001008.70+373308.4,2.5362855,37.5522802,0.4,
WISEA J001009.16-143159.7,2.5381607,-14.5332658,0.4,
WISEA J011418.43+505528.2,18.5767404,50.9245116,0.4,
WISEA J004050.37+384116.8,10.2099044,38.6880992,0.4,
SDSS J004038.57-092542.0 ,10.1607534,-9.4283616,0.4,
WISEA J004040.01+322010.8,10.1667416,32.3363344,0.4,
J004043.74-174419.2      ,10.1822655,-17.7386778,0.4,
2QZ J000914.5-271348     ,2.3105635,-27.2299754,0.401,
SDSS J011320.79+190329.4 ,18.3366155,19.058181,0.401,
PB 5877                  ,5.1044639,2.4404418,0.401,
SDSS J002955.57+082115.0 ,7.4815754,8.3541997,0.401,
SDSS J011232.84+032944.6 ,18.1368148,3.4957199,0.401,
SDSS J003719.84+011114.5 ,9.3326942,1.18739,0.401,
SDSS J000120.51+151931.0 ,0.3354915,15.325293,0.401,
SDSS J002417.17+252151.0 ,6.0715601,25.3641757,0.401,
SDSS J003455.30+255208.7 ,8.7304259,25.869102,0.401,
SDSS J002804.29+133005.5 ,7.0178869,13.501544,0.401,
SDSS J004623.24+020338.5 ,11.596869,2.060716,0.401,
SDSS J004814.60+085950.6 ,12.0608708,8.9973881,0.402,
SDSS J002101.09+105542.2 ,5.2545823,10.928397,0.402,
SDSS J000644.17+232537.7 ,1.6840971,23.4271662,0.402,
SDSS J010254.41+330637.1 ,15.7267557,33.1103334,0.402,
SDSS J000547.03-085111.3 ,1.4459984,-8.8531483,0.402,
LBQS 0022+0015           ,6.1838147,0.5392424,0.402,
SDSS J002412.32+260954.3 ,6.0513601,26.165092,0.402,
SDSS J010440.16+002415.2 ,16.16735,0.4042278,0.402,
SDSS J002047.80+024240.1 ,5.1992007,2.7111462,0.403,
SDSS J005752.97-002912.8 ,14.47073,-0.4868894,0.403,
SDSS J011341.60+340009.0 ,18.4233415,34.0025146,0.403,
SDSS J005109.35+201542.1 ,12.7889663,20.2617201,0.403,
SDSS J004155.22+144311.2 ,10.4800976,14.7198045,0.403,
SDSS J005004.34+214058.7 ,12.5181235,21.6829945,0.403,
SDSS J011452.53+225059.5 ,18.7189045,22.8498739,0.403,
SDSS J001601.12+065247.7 ,4.0046947,6.8799391,0.403,
SDSS J002700.90+032956.3 ,6.7537759,3.4989741,0.403,
SDSS J002700.33+191012.8 ,6.7514036,19.1702353,0.403,
SDSS J003659.09+242741.8 ,9.2462195,24.461621,0.403,
2SLAQ J004214.90-010545.1,10.5621061,-1.0958761,0.404,
SDSS J000116.00+141123.0 ,0.3166532,14.1897655,0.404,
SDSS J000601.66+131148.0 ,1.5069182,13.196677,0.404,
SDSS J004647.61+030950.5 ,11.698391,3.1640384,0.404,
2SLAQ J004901.89-003510.4,12.2578701,-0.5862749,0.404,
SDSS J000001.95+052108.7 ,0.0081458,5.3524372,0.404,
SDSS J000135.45+330122.9 ,0.3977231,33.0230601,0.404,
LAMOSTJ004325.06+083428.3,10.8544523,8.5745117,0.405,
SDSS J001811.42+040735.3 ,4.5476171,4.1264847,0.405,
SDSS J011231.89-075642.9 ,18.132891,-7.9452677,0.405,
PB 6090                  ,10.2172896,0.0159114,0.405,
2QZ J003109.9-273931     ,7.791389,-27.6586768,0.406,
SDSS J004734.66+245201.7 ,11.894428,24.86714,0.406,
SDSS J000511.53+254426.1 ,1.2980567,25.7406042,0.406,
